Name,Ticker,ISIN,SecId,Global Broad Category Group,Average Eff Duration Survey,Fixd-Inc Eff Dur - Avg yrs (Calc) (Long) (FI%),Average Mod Duration Survey,Portfolio Risk Score,Portfolio Risk Score Date
William Blair Emerging Mkts Growth I,WBEIX,US0930012200,FOUSA05C0B,Equity,,,,152.16,7/31/2022
William Blair Emerging Mkts Growth N,WBENX,US0930012127,FOUSA05C0D,Equity,,,,152.33,7/31/2022
William Blair Emerging Mkts Growth R6,BIEMX,US0930011962,FOUSA05C0C,Equity,,,,152.24,7/31/2022
William Blair Emerging Mkts Ldrs I,WBELX,US9692514048,FOUSA06NSV,Equity,,,,154.00,7/31/2022
William Blair Emerging Mkts Ldrs N,WELNX,US9692518676,F00000H0AA,Equity,,,,154.04,7/31/2022
William Blair Emerging Mkts Ldrs R6,WELIX,US9692515037,FOUSA06NSW,Equity,,,,153.73,7/31/2022
William Blair Emerging Mkts Sm Cp Gr R6,WESJX,US9692518429,F00000MRNB,Equity,,,,138.93,7/31/2022
William Blair Global Leaders I,WGFIX,US0930011137,FOUSA06KAS,Equity,,,,110.62,7/31/2022
William Blair Global Leaders N,WGGNX,US0930011210,FOUSA06KAR,Equity,,,,110.56,7/31/2022
William Blair Global Leaders R6,BGGIX,US0930011392,FOUSA06KAT,Equity,,,,110.51,7/31/2022
William Blair Growth I,BGFIX,US0930018652,FOUSA00II1,Equity,,,,106.16,7/31/2022
William Blair Growth N,WBGSX,US0930011053,FOUSA00D09,Equity,,,,106.19,7/31/2022
William Blair Growth R6,BGFRX,US9692516449,F000013AR5,Equity,,,,106.05,7/31/2022
William Blair Instl International Gr,WBIIX,US0930013521,FOUSA02VSL,Equity,,,,113.52,7/31/2022
William Blair International Growth I,BIGIX,US0930017746,FOUSA00GFE,Equity,,,,113.62,7/31/2022
William Blair International Growth N,WBIGX,US0930014024,FOUSA00BIZ,Equity,,,,113.57,7/31/2022
William Blair International Growth R6,WBIRX,US9692515524,F000013ARB,Equity,,,,113.66,7/31/2022
William Blair International Ldrs I,WILIX,US9692517199,F00000ODNB,Equity,,,,109.35,7/31/2022
William Blair International Ldrs N,WILNX,US9692516936,F00000ODNA,Equity,,,,109.55,7/31/2022
William Blair International Ldrs R6,WILJX,US9692516852,F00000ODNC,Equity,,,,109.49,7/31/2022
William Blair International Sm Cap Gr I,WISIX,US0930011889,FOUSA05CMK,Equity,,,,131.00,7/31/2022
William Blair International Sm Cap Gr N,WISNX,US0930011707,FOUSA05CMJ,Equity,,,,130.90,7/31/2022
William Blair International Sm Cap Gr R6,WIISX,US0930011624,FOUSA05CML,Equity,,,,130.99,7/31/2022
William Blair Large Cap Growth I,LCGFX,US0930015435,FOUSA00H15,Equity,,,,111.01,7/31/2022
William Blair Large Cap Growth N,LCGNX,US0930015351,FOUSA00HI7,Equity,,,,111.05,7/31/2022
William Blair Large Cap Growth R6,LCGJX,US9692516365,F000013AR8,Equity,,,,111.17,7/31/2022
William Blair Mid Cap Growth I,WCGIX,US0930011541,FOUSA05GPO,Equity,,,,118.56,7/31/2022
William Blair Mid Cap Growth N,WCGNX,US0930011475,FOUSA05GPN,Equity,,,,118.60,7/31/2022
William Blair Mid Cap Growth R6,WCGJX,US9692516282,F000013ARD,Equity,,,,118.49,7/31/2022
William Blair Mid Cap Value I,WVMIX,US9692513966,F00001D6XD,Equity,,,,,
William Blair Mid Cap Value R6,WVMRX,US9692514386,F00001D6X1,Equity,,,,,
William Blair Small Cap Growth I,WBSIX,US0930014859,FOUSA00H70,Equity,,,,132.93,7/31/2022
William Blair Small Cap Growth N,WBSNX,US0930014776,FOUSA00G0O,Equity,,,,132.87,7/31/2022
William Blair Small Cap Growth R6,WBSRX,US9692515862,F000013AR9,Equity,,,,132.88,7/31/2022
William Blair Small Cap Value I,ICSCX,US9692514873,FOUSA00ES1,Equity,,,,146.68,7/31/2022
William Blair Small Cap Value N,WBVNX,US9692514790,F00001B6U0,Equity,,,,,
William Blair Small Cap Value R6,WBVRX,US9692514618,F00001B6U1,Equity,,,,,
William Blair Small-Mid Cap Core I,WBCIX,US9692515375,F000013TNX,Equity,,,,126.01,7/31/2022
William Blair Small-Mid Cap Core R6,WBCRX,US9692515292,F000013TNY,Equity,,,,126.06,7/31/2022
William Blair Small-Mid Cap Gr I,WSMDX,US0930012952,FOUSA04BJY,Equity,,,,122.74,7/31/2022
William Blair Small-Mid Cap Gr N,WSMNX,US0930013455,FOUSA04BJZ,Equity,,,,122.67,7/31/2022
William Blair Small-Mid Cap Growth R6,WSMRX,US9692516100,F000013ARA,Equity,,,,122.76,7/31/2022
Wilmington Broad Market Bond A,WABMX,US97181C8293,FOUSA00EWY,Fixed Income,6.05,5.98,6.46,18.60,7/31/2022
Wilmington Broad Market Bond Instl,WIBMX,US97181C8111,FOUSA00BHY,Fixed Income,6.05,5.98,6.46,18.67,7/31/2022
Wilmington Enhanced Div Inc Strat A,WDIAX,US97181C7469,FOUSA009CE,Allocation,,,,75.01,7/31/2022
Wilmington Enhanced Div Inc Strat I,WDIIX,US97181C7386,F00000ITU2,Allocation,,,,75.17,7/31/2022
Wilmington Global Alpha Equities A,WRAAX,US97181C3245,F00000MY4C,Equity,,,,33.27,7/31/2022
Wilmington Global Alpha Equities I,WRAIX,US97181C3328,F00000MY4D,Equity,,,,33.42,7/31/2022
Wilmington International A,WINAX,US97181C7956,FOUSA05HD0,Equity,,,,107.87,7/31/2022
Wilmington International Institutional,WINIX,US97181C7873,FOUSA00IEH,Equity,,,,108.25,7/31/2022
Wilmington Large-Cap Strategy Instl,WMLIX,US97181C4151,FOUSA04BLS,Equity,,,,99.31,7/31/2022
Wilmington Municipal Bond A,WTABX,US97181C4649,FOUSA05IMM,Fixed Income,5.09,5.14,,22.71,7/31/2022
Wilmington Municipal Bond Instl,WTAIX,US97181C4565,FOUSA00EYK,Fixed Income,5.09,5.14,,22.42,7/31/2022
Wilmington New York Municipal Bond A,WNYAX,US97181C5893,FOUSA00CDA,Fixed Income,5.03,4.77,,19.98,7/31/2022
Wilmington New York Municipal Bond Instl,WNYIX,US97181C5711,FOUSA04B9I,Fixed Income,5.03,4.77,,20.21,7/31/2022
Wilmington Real Asset A,WMMRX,US97181C4490,FOUSA05HD1,Allocation,3.51,2.35,,90.99,7/31/2022
Wilmington Real Asset Institutional,WMRIX,US97181C4318,FOUSA04BLV,Allocation,3.51,2.35,,90.65,7/31/2022
Wilshire 5000 Index Instl,WINDX,US9718978631,FOUSA00L88,Equity,,,,98.83,7/31/2022
Wilshire 5000 Index Invmt,WFIVX,US9718978557,FOUSA00HJ4,Equity,,,,98.84,7/31/2022
Wilshire Income Opportunities Instl,WIOPX,US9718977641,F00000WRWN,Fixed Income,4.10,,,32.95,7/31/2022
Wilshire Income Opportunities Invest,WIORX,US9718977724,F00000WRWM,Fixed Income,4.10,,,32.94,7/31/2022
Wilshire International Equity Instl,WLTTX,US9718978144,FOUSA06MVJ,Equity,,,,113.78,7/31/2022
Wilshire International Equity Invmt,WLCTX,US9718978227,FOUSA06MVI,Equity,,,,113.91,7/31/2022
Wilshire Large Company Growth Instl,WLCGX,US9718975090,FOUSA00HQO,Equity,,,,110.00,7/31/2022
Wilshire Large Company Growth Invmt,DTLGX,US9718971032,FOUSA00C79,Equity,,,,110.01,7/31/2022
Wilshire Large Company Value Instl,WLCVX,US9718976080,FOUSA00K1W,Equity,,,,117.07,7/31/2022
Wilshire Large Company Value Invmt,DTLVX,US9718972022,FOUSA00C78,Equity,,,,116.81,7/31/2022
Wilshire Small Company Growth Instl,WSMGX,US9718977070,FOUSA00L2O,Equity,,,,130.75,7/31/2022
Wilshire Small Company Growth Invmt,DTSGX,US9718973012,FOUSA00C77,Equity,,,,130.80,7/31/2022
Wilshire Small Company Value Instl,WSMVX,US9718978060,FOUSA00GG1,Equity,,,,147.34,7/31/2022
Wilshire Small Company Value Invmt,DTSVX,US9718974002,FOUSA00C76,Equity,,,,147.35,7/31/2022
Wireless,WIREX,US71709W2035,FOUSA00A1M,Equity,,,,117.62,7/31/2022
WOA All Asset I Class I,WOAIX,US66538A8852,F00000N21V,Allocation,7.94,8.08,,59.97,7/31/2022
WP Income Plus Institutional,WPINX,US98212F3029,F00000W6NT,Fixed Income,4.18,4.40,,194.85,7/31/2022
WP International Companies Inc Pls Instl,WPITX,US98212F2039,F00000W6NS,Equity,,,,224.69,7/31/2022
WP Large Cap Income Plus Institutional,WPLCX,US8855727686,F00000Q5WR,Equity,,,,211.28,7/31/2022
WP Smaller Companies Income Plus Instl,WPSMX,US98212F1049,F00000W6NR,Equity,,,,255.90,7/31/2022
WPG Partners Select Small Cap Value Ins,WPGSX,US74933W6764,F00001CUJC,Equity,,,,,
WPG Partners Small/Micro Cap Value,WPGTX,US74925K7063,FOUSA00FJ6,Equity,,,,156.64,7/31/2022
WSTCM Credit Select Risk Managed Instl,WAMIX,US92938M4024,F00000TP32,Fixed Income,3.71,3.96,3.12,19.51,7/31/2022
WSTCM Credit Select Risk Managed Inv,WAMBX,US92938M3034,F00000TP33,Fixed Income,3.71,3.96,3.12,19.64,7/31/2022
"X-Square Balanced Fund, LLC A",SQBFX,US98401X1063,F000011TPH,Allocation,,0.95,,58.21,7/31/2022
"X-Square Balanced Fund, LLC C",SQCBX,US98401X2053,F000011TPI,Allocation,,0.95,,58.12,7/31/2022
"X-Square Balanced Fund, LLC Instl",SQBIX,US98401X3044,F000011TPG,Allocation,,0.95,,58.21,7/31/2022
YCG Enhanced,YCGEX,US98421P1093,F00000OVI1,Equity,,0.32,,104.40,7/31/2022
Yorktown Capital Appreciation A,APIGX,US0288374095,FOUSA05KU4,Equity,,,,94.10,7/31/2022
Yorktown Capital Appreciation Instl,AFAAX,US0288378625,FOUSA05ILH,Equity,,,,94.21,7/31/2022
Yorktown Capital Appreciation L,AFDDX,US0288378542,FOUSA05ILI,Equity,,,,93.96,7/31/2022
Yorktown Growth A,AFGGX,US0288378708,FOUSA05ILG,Equity,,,,102.99,7/31/2022
Yorktown Growth Institutional,APGRX,US0288378138,F00000PRU3,Equity,,,,103.19,7/31/2022
Yorktown Growth L,APITX,US0288371026,FOUSA05ILC,Equity,,,,103.14,7/31/2022
Yorktown Master Allocation A,APIFX,US00186Q1085,FOUSA08OCM,Allocation,,,,101.65,7/31/2022
Yorktown Master Allocation Institutional,APMAX,US0288377551,F00000PRU0,Allocation,,,,101.75,7/31/2022
Yorktown Master Allocation L,APILX,US00186Q2075,FOUSA08OCN,Allocation,,,,101.74,7/31/2022
Yorktown Multi-Sector Bond A,APIUX,US0288378880,FOUSA05ILL,Fixed Income,,,,65.78,7/31/2022
Yorktown Multi-Sector Bond C,AFFCX,US0288376157,F00000WWMA,Fixed Income,,,,66.19,7/31/2022
Yorktown Multi-Sector Bond Instl,APIIX,US0288377635,F000005MI7,Fixed Income,,,,66.07,7/31/2022
Yorktown Multi-Sector Bond L,AFFIX,US0288378476,FOUSA05ILM,Fixed Income,,,,65.78,7/31/2022
Yorktown Short Term Bond A,APIMX,US0288378054,FOUSA05ILJ,Fixed Income,,,,17.38,7/31/2022
Yorktown Short Term Bond Institutional,APIBX,US0288377890,F00000PRU2,Fixed Income,,,,18.27,7/31/2022
Yorktown Short Term Bond L,AFMMX,US0288378393,FOUSA05ILK,Fixed Income,,,,17.93,7/31/2022
Yorktown Small-Cap A,YOVAX,US0288377486,F00000WWLY,Equity,,,,136.21,7/31/2022
Yorktown Small-Cap Institutional,YOVIX,US0288377148,F00000WWM1,Equity,,,,136.14,7/31/2022
Yorktown Small-Cap L,YOVLX,US0288377221,F00000WWM0,Equity,,,,136.15,7/31/2022
Zacks All-Cap Core Institutional,CZOVX,US4614182040,FOUSA05GBO,Equity,,,,91.75,7/31/2022
Zacks Dividend Institutional,ZDIIX,US46141Q3781,F00000Y73U,Equity,,,,92.98,7/31/2022
Zacks Dividend Investor,ZDIVX,US46141P3212,F00000QT2U,Equity,,,,92.94,7/31/2022
Zacks Small-Cap Core Institutional,ZSCIX,US46141P3139,F00000SDK7,Equity,,,,131.33,7/31/2022
Zacks Small-Cap Core Inv,ZSCCX,US4614184285,F00000MJ71,Equity,,,,131.30,7/31/2022
Zeo Short Duration Income I,ZEOIX,US66537X5225,F00000LZWS,Fixed Income,,,,35.73,7/31/2022
Zeo Sustainable Credit I,ZSRIX,US66538J5149,F000011UUO,Fixed Income,,,,35.66,7/31/2022
Zevenbergen Genea Institutional,ZVGIX,US89832P6144,F00000VX78,Equity,,,,215.47,7/31/2022
Zevenbergen Genea Investor,ZVGNX,US89832P6227,F00000VX77,Equity,,,,215.39,7/31/2022
Zevenbergen Growth Institutional,ZVNIX,US89832P6300,F00000VX76,Equity,,,,197.63,7/31/2022
Zevenbergen Growth Investor,ZVNBX,US89832P6482,F00000VX75,Equity,,,,197.58,7/31/2022
Ziegler FAMCO Hedged Equity Instl,SHLDX,US89832P2267,F00000XQP6,Alternative,,,,55.15,7/31/2022
Ziegler Senior Floating Rate A,ZFLAX,US89832P4818,F00000WQJY,Fixed Income,0.17,,0.17,37.99,7/31/2022
Ziegler Senior Floating Rate C,ZFLCX,US89832P4735,F00000WQJZ,Fixed Income,0.17,,0.17,38.81,7/31/2022
Ziegler Senior Floating Rate Inst,ZFLIX,US89832P4651,F00000WQK0,Fixed Income,0.17,,0.17,38.86,7/31/2022
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
