Name,SecId,Morningstar Category,Base Currency,Cat#,#Months,US Equity,DM ex-US Equity,EM Equity,US Bond,Non-US Bond, Cash,#N/A,#N/A,R^2,Beta,Idiosyncratic Risk (Standard Error of Regression),Equity,Base Risk Score,Base Alignment Score,Global Tilt,US Equity,DM ex-US Equity,EM Equity,US Bond,Non-US Bond, Cash,#N/A,#N/A,US Equity,DM ex-US Equity,EM Equity,US Bond,Non-US Bond, Cash,#N/A,#N/A,Std of Returns,Std of RBSA Benchmark,Ratio of SDs,Risk Score,Active Risk (Alignment Score),Misfit Risk,Residual Risk,Asset Allocation Risk,Blended Benchmark Risk,Cov
Nuveen Small Cap Value I,FOUSA00BY1,US Fund Small Value,US Dollar,95,48,0.632973052,0.158895757,0.208131191,2.74E-12,2.20E-12,5.25E-11,0,0,0.813315799,1.365738509,3.206116538,100,110,354.938931,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,7.677124839,-1.593692384,59.30503367,4.21E-12,-9.59E-12,-0.053812199,0,0,7.027021447,6.252987059,1.437293828,158.1023211,40.33694117,7.424939507,32.91200166,125.1903194,76.53271576,20.61633207
Olstein Strategic Opportunities A,FOUSA05TUY,US Fund Small Value,US Dollar,95,48,0.48378489,0.254960758,0.261254352,1.22E-12,2.75E-13,9.72E-12,0,0,0.830474963,1.458066168,3.181043793,100,110,388.1729415,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-20.17796122,34.9104401,112.8128683,5.75E-12,-1.46E-12,-0.056202314,0,0,7.515331419,6.808903489,1.537171837,169.088902,45.10963849,14.81553355,30.29410494,138.7947971,71.55998919,26.20963717
Optimum Small-Mid Cap Value Instl,FOUSA04B4A,US Fund Small Value,US Dollar,95,48,0.527162454,0.368057479,0.104780067,1.22E-13,1.20E-12,1.12E-11,0,0,0.879407808,1.312897166,2.371324291,100,110,266.1924511,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-18.0941687,52.94082559,20.13720451,4.79E-13,-4.75E-12,-0.03627736,0,0,6.378767897,5.92161304,1.304701259,143.5171385,24.99318693,5.159106629,19.8340803,123.6830582,84.31048813,17.10673171
PACE Small/Medium Co Value Equity P,FOUSA00DNQ,US Fund Small Value,US Dollar,95,48,0.717898459,0.08192796,0.200173581,1.61E-13,1.97E-12,9.89E-12,0,0,0.862616312,1.331391333,2.628186595,100,110,293.7595154,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,23.60204371,-20.45714827,55.5429015,-1.14E-14,-9.35E-12,-0.064997638,0,0,6.617877385,6.073626289,1.353608266,148.8969093,29.33811028,5.854728307,23.48338197,125.4135273,81.26427913,19.14725995
Pacific Funds Small-Cap Value R6,F00000UIVQ,US Fund Small Value,US Dollar,95,48,0.648619035,0.198320669,0.153060289,3.56E-11,1.87E-10,7.23E-09,0,0,0.829762722,1.313562498,2.926574993,99.9999993,110,314.5072071,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,5.111548031,5.494738368,31.62139818,4.04E-11,-7.09E-10,-0.046230155,0,0,6.625242339,5.943819888,1.35511468,149.0626148,33.59126833,4.505233972,29.08603436,119.9765805,81.17394165,17.14870243
Pear Tree Polaris Small Cap Ord,FOUSA00FKN,US Fund Small Value,US Dollar,95,48,0.616504606,0.205441489,0.178053902,6.42E-10,7.46E-11,2.10E-09,0,0,0.79755825,1.286931269,3.175277568,99.99999972,110,337.1348358,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-2.383485619,5.368354663,35.12210255,1.30E-09,-2.14E-10,-0.033121569,0,0,6.663705998,5.858548454,1.362981965,149.9280162,38.37588457,4.333926721,34.04195785,115.8860583,80.70539655,15.42336753
PF Small-Cap Value P,F00000J3NN,US Fund Small Value,US Dollar,95,48,0.484209423,0.292318881,0.223471694,6.12E-10,5.33E-11,2.45E-09,0,0,0.809748039,1.394429386,3.266744529,99.9999997,110,375.7397686,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-21.52963429,37.77344447,75.52236028,2.76E-09,-2.23E-10,-0.04264679,0,0,7.235142256,6.455669109,1.479862469,162.7848716,43.90300219,10.71735919,33.185643,129.5992286,74.33123165,22.27531888
PGIM Quant Solutions Small-Cap Val Z,FOUSA00FEF,US Fund Small Value,US Dollar,95,48,0.527633777,0.300692702,0.171673518,2.00E-09,6.06E-11,6.40E-10,0,0,0.792596014,1.638487735,4.072871933,99.99999974,110,490.036909,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,10.6888873,67.84923828,73.06652126,3.92E-09,-4.66E-10,-0.078684251,0,0,8.518734065,7.482014721,1.742405938,191.6646531,63.42339556,19.61136169,43.81203387,147.8526193,63.131098,32.55507979
PIMCO RAE PLUS Small Instl,F00000M8X3,US Fund Small Value,US Dollar,95,48,0.442368389,0.23724763,0.320383978,2.83E-09,5.28E-10,1.63E-10,0,0,0.801197309,1.50918309,3.617632817,99.99999965,110,450.0717669,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-27.08827767,31.85321882,154.5806122,1.53E-08,-2.83E-09,-0.055572139,0,0,8.033259218,7.172585759,1.64310782,180.7418602,56.7333889,20.07915431,36.6542346,144.0876256,66.94630666,28.53108233
PIMCO RAE US Small Instl,F00000VAHW,US Fund Small Value,US Dollar,95,48,0.482497871,0.190049631,0.327452498,2.64E-10,2.17E-10,3.86E-11,0,0,0.779455336,1.372949007,3.524856767,99.99999995,110,409.0688474,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-21.19092025,6.603097528,119.9639993,1.31E-09,-7.39E-10,-0.036525561,0,0,7.409919134,6.517843688,1.515611005,166.7172105,50.80966278,13.08403752,37.72562527,128.9915853,72.57798977,21.66477899
Pinnacle Value,FOUSA05BYV,US Fund Small Value,US Dollar,95,48,0.074809661,0.361072595,0.270609438,5.79E-12,4.72E-10,0.293508305,0,0,0.714658833,0.995400871,2.10951004,70.64916941,79.31991596,245.1004934,0,0.566379244,0.176819916,0.05,0.141047311,0.026966807,0.038786723,0,0,35.8856898,3.701006486,24.16232111,-0.450075464,0.0268139,0.215225213,0,0,4.106151197,3.522846157,1.165577778,92.45353142,32.94139613,8.539879287,24.40151685,68.05201458,68.05201458,-4.269939643
Principal SmallCap Value II Instl,FOUSA057YU,US Fund Small Value,US Dollar,95,48,0.547243039,0.326644444,0.126112517,2.75E-11,5.73E-12,5.68E-10,0,0,0.835540028,1.293416989,2.799776509,99.99999994,110,302.1077962,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-12.90279096,32.77726376,22.79403636,8.97E-11,-1.78E-11,-0.029306676,0,0,6.484267989,5.848673598,1.32628005,145.8908055,31.66867381,4.469686026,27.19898778,118.6918178,82.93874281,15.64169447
ProFunds Small Cap Value Inv,FOUSA02TXL,US Fund Small Value,US Dollar,95,48,0.542859113,0.188532189,0.26860869,8.94E-11,9.17E-11,8.25E-09,0,0,0.810838332,1.370123782,3.210714853,99.99999916,110,368.3111612,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-10.7105624,6.262188336,92.91364419,3.40E-10,-3.63E-10,-0.044890358,0,0,7.147498765,6.385769236,1.461936033,160.8129637,42.70145145,10.25132809,32.45012335,128.3628403,75.24269017,21.43441103
Putnam Small Cap Value A,FOUSA008ON,US Fund Small Value,US Dollar,95,48,0.42564525,0.491487837,0.082866909,1.97E-09,1.07E-10,2.10E-09,0,0,0.816982522,1.494482531,3.430030575,99.99999959,110,402.2856956,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-31.85343917,123.3904169,18.34428901,8.22E-09,-6.15E-10,-0.052148058,0,0,7.586924555,6.767297427,1.551815363,170.6996899,47.9921694,13.10247351,34.88969589,135.809994,70.88472162,25.91139944
Pzena Small Cap Value Institutional,F00000WVFQ,US Fund Small Value,US Dollar,95,48,0.524393197,0.228239683,0.247367115,8.01E-10,8.75E-11,4.95E-09,0,0,0.773044753,1.543541009,4.05276973,99.99999943,110,476.2327157,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-0.965490721,28.65115752,103.7185847,2.36E-09,-5.24E-10,-0.064734799,0,0,8.23250686,7.165837475,1.68386156,185.2247716,61.9831037,17.09422854,44.88887516,140.3358965,65.32603546,28.95781624
RBC Microcap Value I,FOUSA00F6A,US Fund Small Value,US Dollar,95,48,0.523967137,0.280495551,0.195537311,2.17E-11,4.01E-10,1.41E-11,0,0,0.794194192,1.192993988,2.947231293,100,110,310.3875411,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-11.25663925,11.5058734,30.28835488,9.48E-11,-3.67E-10,0.000694479,0,0,6.218422894,5.475637953,1.271904592,139.9095051,34.85742278,3.429537975,31.4278848,108.4816203,86.48447432,9.283803991
RBC Small Cap Value I,F00000TWDZ,US Fund Small Value,US Dollar,95,48,0.625458353,0.210175873,0.164365774,2.70E-11,5.73E-12,5.59E-10,0,0,0.827526105,1.252138343,2.80367547,99.99999994,110,296.0411006,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-3.273913953,4.914128886,28.90497536,5.80E-11,-1.45E-11,-0.027901083,0,0,6.336667363,5.682671654,1.296090094,142.5699104,31.11788541,3.207775903,27.91010951,114.6598009,84.87064324,13.29069086
Royce Opportunity Invmt,FOUSA00KUS,US Fund Small Value,US Dollar,95,48,0.68968155,0.062069007,0.248249443,5.90E-12,5.82E-13,1.29E-11,0,0,0.828513181,1.531432744,3.431069866,100,110,414.2953984,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,52.42128951,-30.07827396,107.8904306,-1.72E-12,-4.21E-12,-0.088933025,0,0,7.853574674,7.064445819,1.606355479,176.6991027,49.17221915,15.44669467,33.72552448,142.9735783,68.47799345,29.52444507
Royce Small-Cap Value Service,FOUSA00NDT,US Fund Small Value,US Dollar,95,48,0.72163586,0.182868471,0.095495669,2.53E-12,2.62E-12,6.64E-11,0,0,0.797951225,1.308339712,3.274882344,99.99999999,110,341.7442439,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,15.74478167,1.682486314,10.53773461,-2.19E-12,-9.54E-12,-0.047679265,0,0,6.705083084,5.850921704,1.371445157,150.8589673,39.18909369,3.201384131,35.98770956,114.8712577,80.20736333,15.73125512
Royce Special Equity Invmt,FOUSA00JUA,US Fund Small Value,US Dollar,95,48,0.682800624,1.25E-09,0.182201842,1.16E-11,6.92E-12,0.134997533,0,0,0.756116051,0.998222522,2.444765905,86.50024669,88.85038744,248.440915,0,0.652153487,0.186350387,0.05,0.067980363,0.011082688,0.032433075,0,0,-0.132536735,2.736797991,5.074368184,0.167872957,0.016174067,0.002714599,0,0,4.640606928,3.944407728,1.176502848,104.5327339,29.96049477,0.94851932,29.01197545,75.52075846,75.52075846,-0.47425966
Royce Total Return Invmt,FOUSA00CGU,US Fund Small Value,US Dollar,95,48,0.589109276,0.234436318,0.176454406,1.42E-11,1.29E-12,3.38E-13,0,0,0.859219931,1.139289844,2.252669471,100,110,234.8714091,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-5.137938779,3.170409861,20.77113369,5.94E-11,-2.64E-13,0.012569492,0,0,5.658372075,5.190631445,1.157352844,127.3088129,21.9349057,1.757263729,20.17764197,107.1311709,95.04448062,5.164713286
Rydex S&P MidCap 400 Pure Value H,FOUSA0563O,US Fund Small Value,US Dollar,95,48,0.783893963,0.071509356,0.144596681,5.36E-12,2.72E-13,3.68E-12,0,0,0.813019293,1.579017573,3.783968426,100,110,441.1683929,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,93.70756008,-24.28735914,47.29215788,-1.96E-11,-2.23E-12,-0.100694748,0,0,8.064936822,7.122133732,1.649587098,181.4545808,54.29686784,14.3519985,39.94486934,141.5097114,66.68335375,30.2371796
Rydex S&P SmallCap 600 Pure Value H,FOUSA0563V,US Fund Small Value,US Dollar,95,48,0.689214891,0.112489995,0.198295114,9.36E-13,1.68E-12,1.64E-13,0,0,0.754353926,1.713439352,4.821175913,100,110,567.8065576,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,80.15404828,-7.608977919,85.99483978,-1.45E-12,-1.43E-11,-0.093492485,0,0,9.184030515,7.816820282,1.87848443,206.6332872,78.98315112,22.04024801,56.94290311,149.6903841,58.55784497,34.54614558
SEI Small Cap Value F (SIMT),FOUSA00DU7,US Fund Small Value,US Dollar,95,48,0.537970487,0.275336693,0.186692821,3.34E-13,1.23E-13,6.91E-12,0,0,0.847247554,1.416805186,2.923958123,100,110,342.4659497,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-9.525768881,37.61117859,64.79211839,1.11E-12,-6.52E-13,-0.057743578,0,0,7.114186173,6.485531112,1.455122338,160.0634572,37.09168266,10.05309285,27.03858981,133.0248674,75.59501846,23.68837803
Sterling Capital Behav Sm Cp Val Eq Intl,FOUSA00GNF,US Fund Small Value,US Dollar,95,48,0.572838272,0.226018492,0.201143235,3.29E-12,2.82E-12,7.02E-11,0,0,0.807551373,1.311690451,3.120145233,99.99999999,110,339.648284,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-7.946444427,11.46469445,49.53621582,9.82E-12,-8.99E-12,-0.035225377,0,0,6.772909675,6.011405759,1.385318281,152.3850109,38.32220876,5.98211296,32.3400958,120.0449151,79.40413513,17.32933353
Third Avenue Small Cap Value Instl,FOUSA00JFJ,US Fund Small Value,US Dollar,95,48,0.358796704,0.415964456,0.22523884,1.85E-12,9.81E-12,2.68E-12,0,0,0.755808445,1.042110872,2.839485044,100,109.7583967,304.7980669,0,0.812805424,0.22544968,0.059328863,0.000552236,6.90E-05,-0.098205233,0,0,17.60917884,6.545347411,16.06512301,-0.003651071,-0.000126137,0.057048725,0,0,5.644473006,4.878257906,1.157067362,126.9978585,37.03173102,4.892996813,32.13873421,94.85912429,94.85912429,-2.446498407
Tocqueville Phoenix Fund,FOUSA00FKG,US Fund Small Value,US Dollar,95,48,0.525847803,0.067538498,0.406613699,1.26E-12,7.21E-13,2.21E-11,0,0,0.840370554,1.400042024,2.959841822,100,110,381.3952397,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-13.4863518,-28.68893374,193.9216166,6.53E-12,-3.10E-12,-0.051483555,0,0,7.391362504,6.772855827,1.511815466,166.2997013,44.27851025,17.6111843,26.66732595,139.6323754,72.76020284,24.63049411
Touchstone Small Cap Value A,FOUSA02UPN,US Fund Small Value,US Dollar,95,48,0.629567632,0.188048794,0.182383574,6.97E-12,5.45E-12,2.62E-10,0,0,0.823788428,1.223209938,2.773666414,99.99999997,110,291.1465898,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-3.929030135,0.469490485,30.38760247,1.67E-11,-1.06E-11,-0.020370087,0,0,6.223071988,5.570762927,1.272855509,140.014106,30.64682984,2.832372109,27.81445774,112.1996482,86.41986404,11.47370604
Towle Deep Value,F00000MSGR,US Fund Small Value,US Dollar,95,48,0.758783014,1.77E-14,0.241216986,8.49E-14,1.10E-13,5.86E-15,0,0,0.778039836,1.870092522,4.959269238,100,110,625.5298813,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,153.4216987,-57.24879986,136.2951119,-2.93E-13,-1.20E-12,-0.11441269,0,0,9.933081296,8.606494796,2.031693876,223.4863263,88.62966299,32.92156252,55.70810047,167.7782259,54.14201485,40.35732425
Transamerica Small Cap Value I3,F00000X8OK,US Fund Small Value,US Dollar,95,48,0.622765661,0.1163214,0.260912939,9.51E-15,3.41E-14,3.11E-12,0,0,0.800818121,1.403687774,3.422362907,100,110,388.7036863,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,9.74598248,-11.84664255,89.53856744,1.81E-14,-1.59E-13,-0.058038694,0,0,7.351610316,6.506428081,1.503684628,165.4053091,46.2404239,10.39476164,35.84566226,129.5596469,73.15363736,23.00562392
Undiscovered Managers Behavioral Val L,FOUSA00I4C,US Fund Small Value,US Dollar,95,48,0.497257617,0.238726096,0.264016288,2.20E-13,9.89E-14,9.46E-12,0,0,0.774257475,1.479675571,3.861942005,100,110,449.8044328,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-13.37483611,27.39794836,104.255695,8.48E-13,-4.96E-13,-0.053944577,0,0,7.914219354,6.907986098,1.618759629,178.0635592,57.51834028,15.11789876,42.40044152,135.6631177,67.95326374,26.29597758
VALIC Company I Small Cap Special Val,FOUSA05GZI,US Fund Small Value,US Dollar,95,48,0.532247004,0.318117746,0.14963525,6.85E-12,2.91E-12,2.33E-10,0,0,0.849636499,1.233598905,2.525460474,99.99999998,110,270.9871254,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-14.73151001,24.28087479,26.08994473,2.99E-11,-5.78E-12,-0.012096457,0,0,6.149863593,5.607394368,1.2578816,138.3669761,26.86573952,3.532091882,23.33364764,115.0333284,87.44861198,12.02631227
VALIC Company I Small Cap Value,FOUSA05HHA,US Fund Small Value,US Dollar,95,48,0.554068824,0.254819053,0.19111212,1.35E-10,3.20E-11,3.28E-09,0,0,0.820579154,1.332312877,3.03168343,99.99999966,110,334.8930238,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-10.5233136,20.40182621,50.60440614,4.44E-10,-1.15E-10,-0.038861388,0,0,6.810838838,6.098886887,1.393076241,153.2383865,37.04917693,6.686919157,30.36225777,122.8761288,78.96193815,18.61363573
Vanguard Small Cap Value Index Inv,FOUSA00GMV,US Fund Small Value,US Dollar,95,48,0.625423131,0.226678159,0.147898708,1.14E-11,3.67E-11,1.97E-09,0,0,0.876631492,1.289618372,2.374693313,99.9999998,110,260.1108385,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-1.165709132,11.79078669,32.73130854,2.36E-11,-1.41E-10,-0.044215607,0,0,6.298902987,5.834124657,1.28836584,141.7202424,24.16678872,4.024115563,20.14267316,121.5775692,85.37947578,16.08698893
Vericimetry US Small Cap Value,F00000MPIJ,US Fund Small Value,US Dollar,95,48,0.555340542,0.222185109,0.222474348,7.86E-10,4.45E-11,1.04E-10,0,0,0.808057511,1.335356325,3.164118948,99.99999991,110,350.847241,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-9.923088764,12.45563731,62.99703605,2.65E-09,-1.56E-10,-0.038690909,0,0,6.919566335,6.153758977,1.41531516,155.6846676,40.02434385,7.471143398,32.55320046,123.1314672,77.72120521,18.96955928
Victory Integrity Small-Cap Value A,FOUSA057SC,US Fund Small Value,US Dollar,95,48,0.574029845,0.255825661,0.170144487,1.68E-09,1.17E-10,4.66E-09,0,0,0.801140068,1.454750768,3.536460225,99.99999937,110,399.7823729,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,3.577628532,30.58835596,52.84349474,3.16E-09,-6.36E-10,-0.0610823,0,0,7.509053732,6.624148022,1.53588781,168.9476591,47.88825781,10.41518469,37.47307312,131.474586,71.61981447,24.71979342
Victory RS Partners A,FOUSA00DOT,US Fund Small Value,US Dollar,95,48,0.308927509,0.629827825,0.061244666,3.21E-14,3.18E-14,3.27E-14,0,0,0.777257996,1.170286517,3.02453105,100,110,326.077434,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-9.944001324,54.00500833,1.444968545,2.18E-13,2.45E-15,0.031098439,0,0,6.141268322,5.344846914,1.25612354,138.1735894,38.95384963,5.439948146,33.51390149,104.6596879,87.57100437,5.824367697
Victory Sycamore Small Company Opp R,FOUSA00CZA,US Fund Small Value,US Dollar,95,48,0.519971571,0.414952578,0.065075851,4.15E-11,1.16E-11,8.72E-12,0,0,0.849980015,1.129585232,2.320058964,99.99999999,110,239.6181904,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-2.532521596,16.3772171,1.109970584,1.90E-10,2.47E-12,0.028091161,0,0,5.57080975,5.06470608,1.13944301,125.3387311,23.18933036,1.449973839,21.73935652,103.5993746,96.53839552,2.805502622
Virtus NFJ Small-Cap Value Inst,FOUSA00EFH,US Fund Small Value,US Dollar,95,48,0.768400522,0.196727325,0.034872153,2.39E-14,1.04E-14,6.35E-14,0,0,0.844476729,1.164681813,2.511099441,100,110,252.7800595,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,3.967895203,0.135402174,-0.757604534,-3.03E-14,-1.49E-14,-0.016496443,0,0,5.738880005,5.160341395,1.173819786,129.1201765,25.05102187,0.329930185,24.72109169,104.3990848,93.71114827,5.179003156
VY? Columbia Small Cap Value II I,FOUSA05HTA,US Fund Small Value,US Dollar,95,48,0.704313643,0.096569561,0.199116796,1.10E-13,7.95E-14,6.79E-12,0,0,0.839309388,1.364898436,2.949650184,100,110,328.9149556,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,24.74640639,-16.85004198,56.56515187,-2.22E-15,-3.93E-13,-0.06588568,0,0,6.889579155,6.226223954,1.409181638,155.0099802,35.32982733,6.91694455,28.41288278,126.5970974,78.05948999,20.81033145
Walthausen Focused Small Cap Val Ins,F00000JW1K,US Fund Small Value,US Dollar,95,48,0.496601398,0.455526525,0.047872077,4.33E-11,3.31E-11,1.60E-11,0,0,0.792614933,1.153948655,2.884588431,99.99999999,110,296.7427635,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-5.349118303,21.99750487,-0.330327877,1.71E-10,-6.51E-12,0.018526845,0,0,5.919350295,5.168931949,1.210732841,133.1806126,33.46980631,1.842613943,31.62719237,101.5534202,90.85406477,4.428370741
Walthausen Small Cap Value,FOUSA06Q1O,US Fund Small Value,US Dollar,95,48,0.745475356,0.003516544,0.2510081,1.06E-14,1.15E-14,1.31E-14,0,0,0.797833194,1.252973793,3.125959492,100,110,333.0733282,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,12.6995299,-23.83212786,50.86794082,3.86E-15,-3.01E-14,-0.039536114,0,0,6.570909586,5.779725776,1.344001561,147.8401717,37.98579224,4.527161259,33.45863098,114.3815407,81.84514305,14.0046182
William Blair Small Cap Value I,FOUSA00ES1,US Fund Small Value,US Dollar,95,48,0.645327914,0.217515303,0.137156778,1.21E-10,4.85E-11,4.38E-09,0,0,0.814917371,1.300166341,3.049269456,99.99999954,110,322.9141149,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,3.014079933,8.2673433,23.73151422,1.34E-10,-1.64E-10,-0.040531588,0,0,6.611318161,5.866130207,1.352266655,148.749332,35.48566653,3.843186392,31.64248014,117.1068519,81.34490309,15.95938121
Wilshire Small Company Value Invmt,FOUSA00C76,US Fund Small Value,US Dollar,95,48,0.503062334,0.365310349,0.131627316,3.51E-11,1.20E-11,1.13E-09,0,0,0.816920609,1.306674818,3.006216265,99.99999988,110,326.3805486,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-18.54166638,42.85445784,25.19795089,1.39E-10,-3.59E-11,-0.025868905,0,0,6.649051595,5.930645065,1.359984581,149.5983039,36.04589388,5.465174027,30.58071985,119.0175841,80.88326995,16.33457005
WPG Partners Small/Micro Cap Value,FOUSA00FJ6,US Fund Small Value,US Dollar,95,48,0.466558257,0.431840848,0.101600895,1.49E-11,6.65E-12,3.96E-13,0,0,0.750697317,1.319539355,3.69256063,100,110,392.8553427,0,0.814594595,0.225945946,0.059459459,0,0,-0.1,0,0,-19.98389431,51.89894742,13.88617155,5.49E-11,-1.74E-11,-0.02030165,0,0,7.022515498,5.97333407,1.436372189,158.0009408,49.44695905,5.762241668,43.68471738,114.3162235,76.58182246,15.98607967
Abbey Capital Futures Strategy I,F00000T6P4,US Fund Systematic Trend,US Dollar,96,48,4.91E-10,0.020022382,1.14E-14,6.79E-14,3.18E-14,0.979977618,0,0,2.64E-05,0.097311353,2.214907145,2.002238205,0,221.9746681,0,0,0,0,0,0,1,0,0,2.71E-10,0.009520966,5.92E-15,-7.72E-15,-2.57E-15,0.95733112,0,0,2.214973446,0.017137804,13.78636959,-999,-999,-999,-999,-999,-999,-999
AlphaSimplex Mgd Futs Strat Y,F00000HL6F,US Fund Systematic Trend,US Dollar,96,48,0.044353349,2.65E-08,6.77E-12,2.42E-11,9.16E-12,0.955646625,0,0,0.000298227,0.262293347,3.539828931,4.435337521,0,354.2498002,0,0,0,0,0,0,1,0,0,0.100019383,5.27E-08,1.50E-11,-4.55E-12,-1.38E-12,0.433593783,0,0,3.540354336,0.060991499,22.03576455,-999,-999,-999,-999,-999,-999,-999
Altegris Futures Evolution Strategy I,F00000MPIP,US Fund Systematic Trend,US Dollar,96,48,0.118222829,0.120065081,4.85E-11,1.94E-11,0.057236238,0.704475852,0,0,0.100659045,0.973553922,3.401816206,23.82879105,19.88607667,344.8201983,0,0.154669485,0.044191281,0,0.521457122,0.110478204,0.169203908,0,0,-0.808191352,1.805467888,1.17E-09,7.721729194,0.556152427,-0.060401612,0,0,3.551816597,1.021297037,3.477750808,-999,-999,-999,-999,-999,-999,-999
